image_path,gt_path,label
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (63).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (63).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (109).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (109).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000118.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000118.png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_49.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_49.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (241).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (241).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (31).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (31).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (141).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (141).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (171).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (171).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (189).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (189).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_7.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_7.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (154).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (154).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000304.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000304.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (194).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (194).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (159).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (159).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (48).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (48).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000097.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000097.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000310.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000310.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (158).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (158).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (429).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (429).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_156.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_156.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (428).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (428).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_1.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_1.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000123.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000123.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000010.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000010.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (353).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (353).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (9).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (9).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (129).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (129).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (8).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (8).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (176).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (176).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000108.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000108.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (24).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (24).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_36.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_36.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (400).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (400).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (39).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (39).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (157).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (157).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (349).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (349).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000112.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000112.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (290).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (290).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (91).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (91).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_116.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_116.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (95).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (95).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (64).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (64).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (190).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (190).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (362).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (362).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000051.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000051.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (343).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (343).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_166.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_166.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (15).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (15).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (117).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (117).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (324).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (324).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000038.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000038.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (273).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (273).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (49).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (49).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000300.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000300.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (214).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (214).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_157.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_157.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (379).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (379).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_161.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_161.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000137.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000137.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (35).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (35).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (90).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (90).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (77).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (77).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (30).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (30).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (33).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (33).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (200).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (200).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (293).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (293).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_145.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_145.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000106.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000106.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (345).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (345).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000117.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000117.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (141).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (141).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (106).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (106).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_176.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_176.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (90).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (90).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (280).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (280).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (31).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (31).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_135.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_135.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000081.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000081.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (222).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (222).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (47).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (47).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_85.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_85.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (397).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (397).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (243).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (243).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (246).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (246).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (23).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (23).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (61).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (61).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (52).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (52).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (38).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (38).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_172.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_172.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (415).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (415).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (165).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (165).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (424).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (424).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (179).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (179).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (146).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (146).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (296).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (296).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (15).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (15).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000105.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000105.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (118).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (118).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (110).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (110).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (68).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (68).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (168).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (168).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (152).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (152).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_33.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_33.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000061.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000061.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000309.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000309.png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_68.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_68.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000009.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000009.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (51).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (51).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_70.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_70.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000078.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000078.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (170).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (170).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (199).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (199).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000090.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000090.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000308.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000308.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (145).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (145).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000091.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000091.png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_29.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_29.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (348).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (348).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (126).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (126).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (41).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (41).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (134).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (134).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (85).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (85).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000006.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000006.png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_100.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_100.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (212).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (212).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (221).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (221).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (128).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (128).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_170.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_170.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (271).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (271).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000016.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000016.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (364).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (364).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (5).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (5).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (57).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (57).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_75.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_75.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000107.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000107.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (123).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (123).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_73.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_73.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000092.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000092.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (203).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (203).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_27.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_27.png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000046.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000046.png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000080.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000080.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (354).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (354).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_111.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_111.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (26).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (26).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (150).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (150).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_0.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_0.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (216).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (216).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (259).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (259).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (317).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (317).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (30).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (30).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000116.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000116.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (208).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (208).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_175.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_175.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (58).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (58).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (89).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (89).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (423).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (423).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (14).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (14).png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_5.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_5.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (316).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (316).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/malignant_183.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/malignant_183.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (136).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (136).png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (378).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (378).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (236).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (236).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (4).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (4).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000115.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000115.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/malignant (3).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/malignant (3).png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000053.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000053.png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_154.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_154.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (128).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (128).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000098.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000098.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (24).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (24).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_174.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_174.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (65).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (65).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000048.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000048.png,malignant
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (115).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (115).png,benign
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_114.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_114.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (367).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (367).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000134.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000134.png,malignant
/workspace/shared_files/TFM_Dataset/images/DatasetB/benign_000017.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/benign_000017.png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (79).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (79).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (239).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (239).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (122).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (122).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (81).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (81).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (43).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (43).png,benign
/workspace/shared_files/TFM_Dataset/images/BUSI/benign (184).png,/workspace/shared_files/TFM_Dataset/gt/BUSI/benign (184).png,benign
/workspace/shared_files/TFM_Dataset/images/DatasetB/malignant_000305.png,/workspace/shared_files/TFM_Dataset/gt/DatasetB/malignant_000305.png,malignant
/workspace/shared_files/TFM_Dataset/images/ExpandedUnetPaper/benign_31.png,/workspace/shared_files/TFM_Dataset/gt/ExpandedUnetPaper/benign_31.png,benign
